Strain,Experiment,Source,Mouse,Vaccination_status,Lung_CFU,Spleen_CFU,Cell number,CD3_prestim,CD4_prestim,CD8_prestim,CD4neg_CD8neg_prestim,CD3neg_prestim,CD3_p300,CD3_media,CD4_p300,CD4_media,CD8_p300,CD8_media,CD4neg_CD8neg_p300,CD4neg_CD8neg_media,CD3neg_p300,CD3neg_media,CD4_aCD3_CD107a,CD4_p300_CD107a,CD4_media_CD107a,CD8_aCD3_CD107a,CD8_p300_CD107a,CD8_media_CD107a,CD4neg_CD8neg_aCD3_CD107a,CD4neg_CD8neg_p300_CD107a,CD4neg_CD8neg_media_CD107a,CD3neg_aCD3_CD107a,CD3neg_p300_CD107a,CD3neg_media_CD107a,CD4_aCD3_IFNg,CD4_p300_IFNg,CD4_media_IFNg,CD8_aCD3_IFNg,CD8_p300_IFNg,CD8_media_IFNg,CD4neg_CD8neg_aCD3_IFNg,CD4neg_CD8neg_p300_IFNg,CD4neg_CD8neg_media_IFNg,CD3neg_aCD3_IFNg,CD3neg_p300_IFNg,CD3neg_media_IFNg,CD4_aCD3_IL-2,CD4_p300_IL-2,CD4_media_IL-2,CD8_aCD3_IL-2,CD8_p300_IL-2,CD8_media_IL-2,CD4neg_CD8neg_aCD3_IL-2,CD4neg_CD8neg_p300_IL-2,CD4neg_CD8neg_media_IL-2,CD3neg_aCD3_IL-2,CD3neg_p300_IL-2,CD3neg_media_IL-2,CD4_aCD3_IL-4,CD4_p300_IL-4,CD4_media_IL-4,CD8_aCD3_IL-4,CD8_p300_IL-4,CD8_media_IL-4,CD4neg_CD8neg_aCD3_IL-4,CD4neg_CD8neg_p300_IL-4,CD4neg_CD8neg_media_IL-4,CD3neg_aCD3_IL-4,CD3neg_p300_IL-4,CD3neg_media_IL-4,CD4_aCD3_IL-10,CD4_p300_IL-10,CD4_media_IL-10,CD8_aCD3_IL-10,CD8_p300_IL-10,CD8_media_IL-10,CD4neg_CD8neg_aCD3_IL-10,CD4neg_CD8neg_p300_IL-10,CD4neg_CD8neg_media_IL-10,CD3neg_aCD3_IL-10,CD3neg_p300_IL-10,CD3neg_meda_IL-10,CD4_aCD3_IL-17a,CD4_p300_IL-17a,CD4_media_IL-17a,CD8_aCD3_IL-17a,CD8_p300_IL-17a,CD8_media_IL-17a,CD4neg_CD8neg_aCD3_IL-17a,CD4neg_CD8neg_p300_IL-17a,CD4neg_CD8neg_media_IL-17a,CD3neg_aCD3_IL-17a,CD3neg_p300_IL-17a,CD3neg_media_IL-17a,CD4_aCD3_TNF,CD4_p300_TNF,CD4_media_TNF,CD8_aCD3_TNF,CD8_p300_TNF,CD8_media_TNF,CD4neg_CD8neg_aCD3_TNF,CD4neg_CD8neg_p300_TNF,CD4neg_CD8neg_media_TNF,CD3neg_aCD3_TNF,CD3neg_p300_TNF,CD3neg_media_TNF
CC003,RL-13,UNC,243,1,5.785329835,2.770852012,14736000,2578800,1457390.4,209251.2,735326.4,4406064,47.10%,42.90%,78.20%,87.80%,9.10%,5.12%,7.64%,4.46%,50.80%,55.60%,1.96%,1.43%,0.66%,13.80%,3.28%,1.69%,,0.98%,1.29%,,33.50%,26.70%,21.50%,5.25%,2.79%,36.20%,6.15%,3.93%,,0.49%,0.65%,,8.13%,5.02%,1.21%,0.29%,0.03%,1.45%,0.41%,0.56%,,0%,0%,,0.59%,0.04%,0%,0.10%,0%,0.36%,0%,0%,,0%,0%,,0.41%,0.33%,0.33%,0.38%,0.16%,2.06%,0.41%,1.12%,,0%,0%,,1.28%,0.87%,4.34%,6.34%,1.08%,12.00%,5.74%,3.37%,,0%,0%,,7.33%,3.95%,7.19%,2.91%,0.75%,23.20%,5.74%,2.81%,,0%,0%,,5.46%,2.49%
CC003,RL-13,UNC,244,1,7.029383778,4.498310554,8084400,945874.8,464853,51740.16,303973.44,2587008,46.90%,38.70%,75.90%,79.70%,9.41%,7.70%,8.23%,7.02%,51.00%,59.40%,3.26%,2.00%,1.97%,19.20%,3.04%,2.51%,,2.15%,4.35%,,40.20%,41.70%,24.20%,12.10%,11.80%,38.80%,8.90%,10.40%,,1.88%,1.98%,,11.50%,5.00%,0.48%,0.29%,0.14%,0.27%,0%,4.30%,,0%,0.39%,,0.65%,0.11%,0%,0.06%,0.07%,0.09%,0.70%,1.43%,,0.27%,1.19%,,1.05%,0.90%,0.18%,0.67%,0.69%,2.98%,0.70%,2.15%,,0%,0%,,1.96%,2.39%,3.65%,7.13%,1.45%,6.87%,7.49%,11.80%,,0%,0%,,9.31%,4.19%,3.20%,5.13%,1.14%,11.70%,6.09%,11.50%,,0%,0.39%,,7.24%,2.30%
CC011,RL-13,UNC,245,0,5.716003344,3.763427994,9492000,3407628,716646,48409.2,2477412,2591316,73.60%,63.90%,83.10%,84.10%,7.48%,6.52%,6.73%,6.59%,26.00%,35.80%,7.16%,1.33%,0.96%,15.50%,2.85%,1.74%,,0.19%,0.46%,,41.30%,54.90%,19.70%,3.02%,3.23%,79.80%,52.00%,56.70%,,0.25%,0.40%,,16.50%,14.50%,1.25%,0.06%,0.09%,0.23%,0%,0.06%,,0%,0.06%,,0.10%,0.12%,0.31%,0.27%,0.22%,0.52%,0.17%,0.12%,,0.06%,0%,,0.18%,0.12%,0.90%,0.33%,0.59%,2.72%,0.45%,0.23%,,0%,0%,,0.99%,0.79%,4.27%,2.42%,1.24%,1.73%,2.29%,1.85%,,0%,0%,,1.94%,1.02%,10.90%,1.92%,0.81%,3.91%,0.50%,0.93%,,0.06%,0.29%,,2.21%,1.92%
CC011,RL-13,UNC,246,0,7.139879086,3.582063363,4968000,3070224,86940,14407.2,2881440,616032,47.40%,24.40%,61.20%,60.20%,15.20%,10.10%,15.30%,22.00%,52.10%,75.10%,9.78%,2.58%,1.08%,21.20%,2.50%,2.96%,,2.31%,0.88%,,66.60%,85.60%,18.00%,6.74%,5.11%,84.20%,65.10%,74.40%,,0.58%,0.88%,,4.89%,4.68%,1.12%,0.19%,0%,0.15%,0%,0.54%,,0%,0.25%,,0.05%,0.22%,1.54%,1.00%,0.23%,2.92%,0.19%,1.62%,,1.35%,0.75%,,1.35%,0.83%,2.24%,1.72%,0.54%,3.07%,0.77%,0.81%,,0%,0%,,1.30%,0.33%,4.38%,1.53%,0.59%,1.46%,1.92%,2.43%,,0%,0%,,0.77%,0.42%,11.70%,3.20%,0.45%,4.67%,0.96%,0.27%,,0.76%,0.49%,,1.09%,0.42%
CC011,RL-13,UNC,247,0,6.698970004,4.556302501,10483200,3585254.4,334414.08,38787.84,3103027.2,3438489.6,51.60%,34.10%,77.60%,74.80%,6.65%,5.83%,12.70%,15.80%,47.80%,65.50%,6.32%,1.77%,1.21%,19.40%,1.89%,2.58%,,0.55%,0.96%,,51.10%,76.20%,20.50%,5.95%,5.39%,89.70%,75.20%,84.10%,,0.83%,1.06%,,14.90%,7.82%,0.99%,0.10%,0.21%,0.07%,0%,0%,,0%,0.14%,,0.03%,0.07%,0.56%,0.33%,0.30%,1.98%,0.84%,1.16%,,0%,0.14%,,0.14%,0.13%,1.29%,0.64%,1.03%,2.86%,0.42%,1.29%,,0%,0%,,1.10%,0.46%,3.88%,2.20%,1.84%,1.85%,1.89%,3.74%,,0%,0%,,1.79%,0.67%,10.60%,3.40%,1.34%,5.81%,1.26%,0.52%,,0.11%,0.10%,,1.56%,0.43%
CC011,RL-13,UNC,248,0,5.826074803,4.370451404,13008000,3590208,1034136,107966.4,2250384,4526784,66.80%,62.40%,89.40%,88.90%,4.95%,5.29%,4.23%,4.46%,32.90%,37.30%,7.88%,1.18%,0.78%,17.00%,1.96%,0.93%,,0.72%,0.62%,,34.40%,45.00%,12.30%,5.25%,5.43%,55.40%,40.20%,28.80%,,0.48%,0.25%,,13.80%,10.40%,0.45%,0.05%,0.04%,0%,0%,0%,,0%,0%,,0.03%,0.02%,0.15%,0.19%,0.11%,0.07%,0.34%,0.31%,,0%,0%,,0.13%,0.06%,0.78%,0.45%,0.40%,2.28%,0.47%,0.62%,,0%,0%,,0.71%,0.63%,0.77%,1.15%,1.75%,0.35%,0.47%,1.04%,,0%,0%,,1.22%,0.59%,2.00%,1.73%,0.90%,0.51%,0.34%,0.21%,,0%,0.12%,,1.20%,0.11%
CC011,RL-13,UNC,249,0,6.08278537,4.462397998,13332000,3946272,735926.4,90657.6,2906376,4319568,54.10%,48.40%,79.10%,84.40%,4.26%,2.64%,14.70%,11.70%,45.00%,51.10%,8.57%,1.69%,0.80%,18.40%,3.64%,0.46%,,0.50%,0.57%,,29.30%,35.00%,32.00%,14.40%,11.20%,67.80%,29.30%,24.10%,,0.89%,0.67%,,11.90%,8.93%,0.65%,0.16%,0.13%,0.33%,0%,0%,,0%,0%,,0.08%,0.03%,0.38%,0.23%,0.13%,0.19%,0.77%,0.23%,,0.17%,0%,,0.12%,0.09%,1.14%,0.60%,0.54%,2.25%,0.96%,0.23%,,0%,0.05%,,1.15%,0.70%,6.41%,2.04%,1.31%,2.25%,0.19%,0%,,0%,0%,,2.45%,0.43%,13.30%,5.38%,2.75%,5.14%,1.72%,0.69%,,0.28%,0.21%,,2.89%,0.54%
CC011,RL-13,UNC,250,1,5.207724107,1.477121255,5836800,1803571.2,161679.36,33853.44,1517568,1716019.2,50.20%,37.60%,76.40%,84.70%,6.49%,3.08%,12.90%,9.52%,48.90%,61.70%,10.30%,2.53%,1.89%,23.90%,3.45%,3.23%,,5.03%,2.86%,,52.30%,55.90%,21.00%,6.21%,4.24%,47.20%,57.50%,27.60%,,2.23%,1.91%,,10.30%,6.14%,1.76%,0.20%,0.06%,0.20%,0.31%,0.29%,,0%,0.10%,,0.05%,0.06%,0.63%,0.56%,0.36%,0.29%,0.31%,0.29%,,0%,0%,,0.17%,0.13%,2.07%,0.92%,0.91%,4.35%,0.31%,0%,,0%,0.10%,,1.58%,0.84%,5.02%,1.05%,0.48%,1.15%,0.31%,0%,,0%,0%,,1.00%,0.18%,11.90%,1.80%,1.60%,3.21%,0.94%,0.29%,,0%,0.19%,,1.12%,0.23%
CC011,RL-13,UNC,251,1,5.397940009,1.77815125,5308800,2569459.2,104583.36,10086.72,2383651.2,1290038.4,50.70%,22.90%,75.60%,84.40%,6.43%,2.17%,13.50%,10.90%,48.70%,76.80%,6.91%,1.95%,1.74%,21.10%,4.42%,4.10%,,1.05%,1.75%,,57.30%,76.10%,18.20%,4.67%,1.61%,89.00%,88.60%,63.60%,,0.98%,0.62%,,11.90%,4.89%,1.21%,0.07%,0.03%,0.39%,0.16%,0.51%,,0%,0%,,0.03%,6.64E-05,1.05%,0.68%,0.30%,2.76%,1.58%,0.51%,,0.08%,0.10%,,0.05%,0.03%,2.10%,0.94%,0.70%,3.28%,1.10%,2.56%,,0%,0.10%,,1.13%,0.31%,4.55%,0.66%,0.30%,2.95%,2.05%,1.54%,,0%,0%,,0.73%,0.14%,12.50%,1.11%,0.37%,8.86%,1.10%,0.51%,,0.15%,0%,,0.73%,0.17%
CC011,RL-13,UNC,252,1,5.227029262,2.672097858,5206800,2082720,127045.92,18744.48,1869241.2,1385008.8,65.20%,48.80%,65.70%,76.40%,8.54%,5.42%,19.60%,16.00%,33.90%,50.50%,5.20%,1.88%,0.85%,14.80%,1.38%,1.56%,,0.60%,0.08%,,42.80%,53.50%,15.70%,3.85%,2.78%,85.90%,83.30%,61.80%,,0.84%,0%,,15.70%,12.80%,1.00%,0.13%,0.06%,0.19%,0%,0%,,0%,0%,,0%,0.02%,0.44%,0.18%,0.11%,0.44%,0.14%,0.22%,,0%,0%,,0.18%,0.05%,0.70%,0.57%,0.33%,1.46%,0.28%,0%,,0%,0%,,1.54%,0.85%,2.69%,1.25%,2.31%,2.19%,0.83%,1.34%,,0%,0%,,1.52%,0.86%,8.44%,1.34%,1.28%,6.67%,0.69%,0%,,0.18%,0.08%,,1.56%,3.26%
CC011,RL-13,UNC,253,1,5.195899652,2.342422681,10735200,1749837.6,340305.84,39720.24,1223812.8,4755693.6,55.90%,41.60%,75.40%,80.40%,9.20%,8.16%,11.00%,8.48%,42.80%,57.50%,9.13%,3.39%,2.07%,21.00%,3.70%,1.36%,,1.55%,1.04%,,69.10%,78.20%,24.10%,2.96%,2.20%,91.00%,88.40%,74.50%,,1.04%,0.85%,,7.52%,5.21%,1.79%,0.09%,0.08%,0.34%,0.04%,0%,,0%,0.06%,,0.02%,5.74E-05,0.95%,0.51%,0.26%,1.43%,0.52%,0.36%,,0%,0.03%,,0.19%,0.04%,2.05%,1.05%,0.84%,2.54%,0.73%,0.36%,,0.04%,0.03%,,3.81%,2.40%,6.75%,3.92%,3.17%,2.57%,6.06%,2.70%,,0%,0%,,1.43%,0.33%,14.20%,1.87%,1.23%,6.12%,0.77%,0.45%,,0%,0.03%,,0.68%,0.16%
CC011,RL-13,UNC,254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC025,RL-13,UNC,255,0,7.096910013,3.662757832,5518800,1296918,320642.28,148455.72,689850,1512151.2,39.80%,27.40%,64.20%,74.00%,19.50%,16.00%,6.95%,5.25%,58.10%,70.10%,12.20%,4.86%,6.44%,14.70%,2.27%,1.57%,,6.42%,1.59%,,49.10%,62.90%,32.50%,8.83%,4.97%,59.30%,33.30%,44.00%,,4.69%,0%,,3.34%,4.29%,3.64%,0.19%,0.11%,0.45%,0%,0.52%,,0%,0%,,0.20%,0.13%,2.14%,0.72%,0.11%,0.56%,0.44%,0%,,2.72%,0%,,0.48%,0.98%,3.27%,1.54%,2.15%,1.57%,0.35%,0.52%,,0.25%,0%,,3.42%,4.49%,5.32%,1.28%,6.33%,5.37%,3.06%,34.00%,,0%,0%,,2.51%,7.47%,12.20%,2.37%,4.75%,10.40%,2.27%,5.76%,,0.25%,0%,,1.59%,0.82%
CC025,RL-13,UNC,256,0,7.23299611,4.45484486,10262400,2442451.2,319160.64,278111.04,1508572.8,1754870.4,33.30%,25.00%,66.30%,61.50%,26.40%,26.90%,4.00%,7.03%,65.50%,74.00%,6.97%,2.76%,2.13%,10.00%,1.32%,3.48%,,6.52%,2.67%,,42.30%,54.80%,9.00%,1.84%,0.76%,26.20%,2.63%,9.06%,,6.52%,1.33%,,1.19%,1.17%,1.29%,0.26%,0%,0%,0%,0%,,0%,0%,,0.09%,0.03%,1.18%,0.52%,0.30%,0.33%,0%,0%,,2.17%,8.00%,,0.75%,1.87%,1.39%,2.10%,0.30%,1.17%,0%,1.05%,,0%,0%,,2.34%,1.55%,2.14%,0%,2.74%,1.50%,1.32%,3.48%,,0%,0%,,1.19%,1.97%,3.75%,0.39%,0.15%,1.67%,0%,0.70%,,0%,0%,,0.57%,0.38%
CC025,RL-13,UNC,257,0,6.939519253,4.465382851,8378400,2597304,946759.2,553812.24,930002.4,2069464.8,46.20%,40.50%,75.10%,76.50%,19.50%,18.40%,2.87%,2.54%,52.70%,59.00%,7.66%,3.06%,2.46%,7.97%,1.94%,2.09%,,6.27%,2.34%,,56.30%,54.50%,7.02%,2.66%,1.40%,44.80%,47.50%,66.10%,,3.00%,0.78%,,5.43%,7.63%,0.54%,0.08%,0.03%,0.12%,0%,0.11%,,0%,0%,,0.12%,0.03%,0.34%,0.28%,0.28%,0.13%,0.20%,0.35%,,0.82%,0.78%,,0.62%,0.76%,1.15%,0.69%,0.88%,1.07%,0.47%,0.46%,,0%,0%,,2.75%,1.35%,0.60%,0.54%,2.04%,0.51%,1.07%,22.60%,,0%,0%,,3.28%,10.30%,1.24%,1.12%,0.69%,0.34%,0.63%,1.10%,,1.88%,1.54%,,1.26%,0.49%
CC025,RL-13,UNC,258,0,7.552668216,4.004321374,9240000,2383920,220836,131208,1848000,1570800,16.50%,12.60%,61.50%,74.60%,8.55%,5.88%,19.20%,15.00%,81.20%,86.50%,17.70%,8.62%,4.28%,12.90%,2.23%,0.88%,,5.06%,1.75%,,59.80%,66.50%,42.80%,19.10%,18.70%,87.70%,92.20%,72.80%,,7.59%,11.20%,,5.51%,4.10%,3.48%,0.54%,0.14%,0.70%,0%,0.88%,,0%,0%,,0.11%,0.06%,2.07%,1.63%,0.28%,0.53%,1.12%,0.88%,,3.04%,2.81%,,3.19%,8.41%,3.33%,3.26%,1.17%,1.23%,0.56%,0%,,0%,0%,,3.69%,1.43%,12.30%,2.18%,1.59%,2.82%,8.38%,12.30%,,0%,0%,,4.70%,3.99%,22.40%,6.60%,4.35%,9.86%,3.91%,6.14%,,1.49%,0.34%,,2.24%,0.61%
CC025,RL-13,UNC,259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC025,RL-13,UNC,260,1,5.963787827,3.774516966,9519600,2094312,929112.96,410294.76,618774,2903478,40.50%,32.60%,72.30%,81.90%,16.80%,9.33%,7.45%,6.28%,58.70%,66.70%,6.39%,4.98%,4.01%,6.40%,1.16%,2.01%,,1.12%,1.12%,,48.10%,46.50%,16.70%,4.44%,3.58%,11.50%,12.00%,8.04%,,2.43%,1.50%,,3.89%,1.81%,0.69%,0.21%,0.11%,0.16%,0.08%,0.50%,,0%,0%,,0.18%,0.15%,0.35%,0.60%,0.31%,0%,0.17%,0.25%,,0.19%,0.37%,,0.13%,0.72%,0.69%,1.42%,0.86%,0.16%,0.17%,1.01%,,0%,0%,,1.31%,0.96%,0.83%,0.79%,0.69%,0.64%,0.83%,1.01%,,0%,0%,,3.53%,1.98%,2.85%,1.96%,2.98%,1.12%,0.41%,1.51%,,0%,0%,,2.08%,0.61%
CC025,RL-13,UNC,261,1,5.977723605,4.23299611,8158800,1901000.4,492791.52,315745.56,938262,2439481.2,38.00%,31.20%,67.50%,73.00%,19.90%,16.80%,6.17%,6.03%,60.50%,67.80%,9.23%,5.39%,3.80%,9.74%,2.42%,1.63%,,2.19%,2.52%,,53.00%,51.90%,13.80%,6.27%,4.47%,68.50%,48.10%,49.10%,,0.94%,1.26%,,8.49%,6.58%,0.62%,0.20%,0.19%,0%,0.29%,0.09%,,0%,0%,,0.07%,0.02%,0.78%,0.31%,0.12%,0%,0.48%,0.18%,,0%,0.76%,,0.29%,1.11%,1.52%,1.60%,1.04%,0.85%,0.87%,0.72%,,0%,0.25%,,2.46%,1.35%,0.50%,3.25%,0.69%,1.31%,9.28%,3.89%,,0%,0%,,7.96%,5.39%,1.52%,3.65%,0.85%,1.62%,1.64%,0.82%,,0.31%,0%,,1.96%,0.28%
CC025,RL-13,UNC,262,1,5.168301015,3.250420002,6723600,1674176.4,732872.4,311975.04,541249.8,1654005.6,55.50%,45.80%,68.80%,70.70%,18.70%,18.90%,5.55%,6.34%,44.10%,53.80%,4.47%,4.27%,1.91%,2.83%,1.31%,0.81%,,1.77%,3.20%,,35.50%,42.80%,8.51%,2.56%,1.60%,25.90%,25.60%,32.20%,,3.24%,2.40%,,3.43%,4.57%,0.44%,0.19%,0.02%,0%,0%,0%,,0%,0%,,0.10%,0.09%,0.34%,0.50%,0.21%,0%,0.17%,0%,,0.29%,0.27%,,0.04%,0.85%,0.77%,1.00%,0.55%,0.42%,0.35%,0.09%,,0%,0.27%,,0.82%,0.56%,1.19%,1.90%,2.36%,0.58%,4.11%,7.42%,,0%,0%,,2.61%,4.42%,3.46%,0.83%,1.07%,1.25%,0.61%,0.45%,,0%,0%,,0.82%,0.33%
CC025,RL-13,UNC,263,1,5.92289838,3.397940009,10416000,2593584,910358.4,503092.8,1002019.2,2812320,47.70%,37.10%,64.10%,71.40%,25.80%,20.50%,4.07%,4.42%,51.60%,62.10%,6.41%,2.62%,3.46%,6.18%,1.10%,1.53%,,1.96%,1.89%,,46.00%,49.00%,10.30%,3.92%,2.52%,44.70%,39.80%,51.40%,,1.47%,1.32%,,5.17%,6.78%,0.74%,0.31%,0.04%,0.10%,0.03%,0%,,0%,0.19%,,0.11%,0.04%,0.38%,0.19%,0.23%,0.16%,0.13%,0.24%,,0.65%,1.51%,,0.18%,0.63%,1.13%,0.52%,0.94%,0.71%,0.33%,0.16%,,0%,0%,,1.49%,1.54%,0.88%,1.60%,0.77%,2.11%,4.10%,8.31%,,0%,0%,,4.28%,6.43%,2.09%,2.06%,0.71%,1.66%,0.92%,0.48%,,0.16%,0%,,1.48%,0.18%
CC025,RL-13,UNC,264,1,6.008600172,3.906694111,17424000,3171168,972259.2,606355.2,1343390.4,4843872,35.00%,25.40%,59.20%,65.20%,26.80%,23.00%,8.37%,7.90%,64.60%,74.00%,7.20%,4.36%,4.14%,5.22%,1.33%,0.96%,,2.67%,1.13%,,57.80%,60.80%,14.60%,3.16%,3.46%,52.60%,8.82%,15.90%,,2.14%,0%,,1.69%,1.76%,0.77%,0.08%,0.14%,0.08%,0%,0%,,0%,0%,,0.10%,0.08%,0.90%,0.75%,0.34%,0.16%,0%,0%,,2.67%,2.26%,,0.22%,0.38%,2.12%,1.20%,1.08%,0.49%,0.17%,0.38%,,0%,0%,,0.99%,0.87%,2.40%,1.66%,0.61%,2.12%,0.50%,1.34%,,0%,0%,,1.54%,1.67%,5.05%,1.28%,1.08%,3.26%,0.67%,0.19%,,0%,0%,,0.99%,0.24%
CC031,RL-13,UNC,265,0,5.672097858,5.093421685,10072800,1460556,445217.76,97706.16,670848.48,3686644.8,39.90%,41.30%,73.50%,72.30%,16.00%,18.50%,7.23%,6.52%,59.40%,58.10%,6.27%,4.24%,1.75%,17.50%,3.09%,4.40%,,1.41%,0.53%,,54.80%,55.40%,52.50%,27.40%,20.00%,56.40%,11.60%,21.00%,,0.80%,0%,,31.40%,19.30%,0.84%,0.49%,0.02%,0.96%,0.09%,0.09%,,0%,0%,,2.04%,0.80%,0.31%,0.18%,0.07%,0.24%,0.55%,0.19%,,0.20%,0%,,0.18%,0.12%,0.92%,0.83%,0.43%,1.83%,0.82%,1.12%,,0%,0%,,3.99%,4.39%,3.54%,3.16%,0.93%,5.97%,0.36%,0.94%,,0%,0%,,22.80%,10.10%,9.05%,8.04%,1.37%,8.71%,2.27%,2.43%,,0.40%,0%,,16.30%,4.69%
CC031,RL-13,UNC,266,0,5.603505232,3.290034611,13944000,1631448,481068,196610.4,747398.4,5075616,36.10%,42.70%,74.30%,62.30%,13.10%,18.70%,10.30%,13.20%,63.00%,56.70%,8.39%,4.62%,3.43%,20.90%,3.39%,4.58%,,1.01%,2.46%,,57.90%,61.20%,32.70%,16.20%,15.50%,54.30%,10.90%,39.70%,,0.64%,1.59%,,21.00%,12.40%,0.95%,1.45%,0.18%,0.46%,0.22%,0.46%,,0.09%,0.07%,,3.45%,0.65%,0.43%,0.18%,0.26%,0.37%,0.72%,0.31%,,0.09%,0.14%,,0.15%,0.24%,1.47%,1.52%,1.06%,2.59%,1.81%,1.22%,,0%,0%,,4.23%,4.44%,0.40%,2.98%,0.46%,1.01%,0.51%,1.48%,,0%,0%,,15.00%,4.25%,1.92%,8.31%,1.78%,2.32%,0.94%,1.78%,,0.37%,0.07%,,12.50%,2.45%
CC031,RL-13,UNC,267,0,5.599155001,4.90579588,7240800,1006471.2,203466.48,45617.04,524233.92,1969497.6,34.00%,34.70%,72.00%,72.00%,12.80%,12.20%,11.90%,12.70%,65.20%,64.60%,6.65%,4.08%,1.36%,20.30%,4.38%,1.66%,,1.84%,3.17%,,54.50%,53.80%,48.00%,26.20%,27.50%,57.80%,23.10%,49.40%,,2.36%,3.40%,,26.10%,19.40%,2.45%,0.65%,0.12%,2.38%,1.70%,3.33%,,0%,0.23%,,2.38%,0.37%,0.36%,0.35%,0.16%,0.38%,0.73%,0.95%,,0%,0.45%,,0.34%,0.45%,1.06%,1.21%,0.40%,3.52%,2.68%,1.66%,,0%,0%,,6.58%,5.73%,6.80%,2.82%,0.44%,9.51%,1.22%,2.14%,,0%,0%,,15.90%,3.85%,16.30%,8.68%,2.97%,16.00%,5.35%,4.75%,,0.26%,0.23%,,12.20%,1.77%
CC031,RL-13,UNC,268,0,5.51763569,3.957447649,7959600,1010869.2,248339.52,89147.52,545232.6,2706264,30.30%,27.60%,71.70%,63.00%,10.50%,9.02%,14.30%,19.90%,69.00%,71.70%,9.41%,4.42%,3.96%,22.20%,4.56%,4.69%,,1.96%,3.04%,,59.50%,59.50%,34.80%,18.90%,23.30%,61.80%,46.90%,50.60%,,1.96%,4.74%,,25.60%,17.80%,2.09%,1.07%,0.18%,1.19%,0.30%,1.48%,,0.07%,0%,,2.06%,0.81%,0.67%,0.33%,0.57%,0.37%,0.89%,0.74%,,0.15%,1.13%,,0.24%,0.54%,1.87%,1.66%,1.63%,2.98%,1.59%,1.48%,,0%,0%,,3.94%,4.38%,1.53%,2.25%,0.35%,2.79%,0.99%,0.74%,,0%,0%,,16.00%,6.68%,5.06%,7.16%,2.23%,5.17%,2.58%,3.21%,,0.43%,0.22%,,12.40%,4.18%
CC031,RL-13,UNC,269,0,5.639486489,3.788875116,9284400,1624770,544065.84,221897.16,636909.84,3425943.6,44.20%,38.70%,65.80%,76.10%,18.00%,11.70%,11.20%,9.78%,55.00%,60.50%,5.96%,5.47%,2.73%,18.80%,3.91%,4.59%,,1.93%,1.43%,,50.30%,47.70%,29.40%,22.10%,16.00%,69.50%,47.10%,39.60%,,2.09%,1.79%,,24.80%,18.60%,1.32%,1.19%,0.08%,1.72%,1.25%,0.89%,,0%,0.14%,,2.57%,0.83%,0.19%,0.21%,0.20%,0.27%,0.35%,1.19%,,0%,0.64%,,0.30%,0.24%,1.38%,1.64%,1.14%,5.11%,1.30%,2.03%,,0%,0%,,4.16%,3.37%,3.48%,1.78%,0.28%,8.95%,0.75%,1.19%,,0%,0%,,12.60%,6.34%,6.69%,6.49%,2.48%,8.68%,1.25%,1.85%,,0%,0%,,10.30%,3.76%
CC031,RL-13,UNC,270,1,4.301029996,3.544068044,7724400,988723.2,356094.84,143673.84,387764.88,3336940.8,45.50%,44.70%,71.90%,81.60%,13.90%,8.13%,9.95%,8.12%,53.70%,54.60%,7.78%,9.16%,5.21%,15.70%,4.45%,3.58%,,3.84%,3.40%,,68.80%,67.10%,26.00%,22.70%,9.00%,73.40%,52.00%,38.40%,,4.04%,2.14%,,20.10%,11.90%,1.97%,6.42%,0.31%,0.88%,0.29%,0.19%,,0.20%,0%,,5.29%,0.58%,0.29%,0.31%,0.14%,0.15%,0.34%,0.06%,,0%,0.13%,,0.32%,0.16%,1.32%,3.36%,1.79%,2.34%,2.20%,1.94%,,0%,0.19%,,3.78%,3.22%,0.97%,7.26%,0.81%,3.29%,5.46%,1.32%,,0%,0%,,14.60%,4.82%,4.54%,18.40%,2.64%,6.48%,2.30%,1.19%,,0.54%,0.06%,,11.60%,2.13%
CC031,RL-13,UNC,271,1,4.322219295,2.531478917,8974800,1606489.2,526820.76,255781.8,669520.08,3338625.6,51.30%,44.30%,63.30%,71.90%,21.00%,16.50%,10.90%,9.12%,48.10%,55.00%,4.80%,4.05%,2.17%,13.70%,2.97%,3.22%,,2.31%,1.29%,,64.00%,62.50%,23.70%,10.20%,3.00%,77.60%,59.40%,32.80%,,1.69%,1.12%,,13.40%,8.83%,2.06%,1.39%,0%,1.12%,0.15%,0%,,0%,0.09%,,1.53%,0.37%,0.26%,0.30%,0.15%,0.19%,0.41%,0.14%,,0.23%,0%,,0.22%,0.10%,0.86%,1.33%,0.96%,2.40%,1.00%,1.33%,,0.06%,0.09%,,1.76%,2.00%,2.33%,1.79%,0.20%,5.14%,3.45%,1.33%,,0%,0%,,7.50%,3.86%,8.20%,5.79%,0.55%,10.40%,1.62%,0.38%,,0.23%,0.60%,,5.45%,1.61%
